chr	start	end	miRNA
chr16	87360611	87360618	mir-26family
chr16	87301534	87301541	mir-26family
chr16	3533372	3533379	mir-26family
chr16	15223777	15223784	mir-26family
chr17	667169	667176	mir-26family
chr17	12117324	12117331	mir-26family
chr17	29292065	29292072	mir-26family
chr17	42727463	42727470	mir-26family
chr17	56070932	56070939	mir-26family
chr17	80673604	80673611	mir-26family
chr17	57281107	57281114	mir-26family
chr17	78326360	78326367	mir-26family
chr17	79668378	79668385	mir-26family
chr17	18571594	18571601	mir-26family
chr17	7481076	7481083	mir-26family
chr17	43707481	43707488	mir-26family
chr17	43707481	43707488	mir-26family
chr17	13694498	13694505	mir-26family
chr18	32862091	32862098	mir-26family
chr18	39081107	39081114	mir-26family
chr18	39081107	39081114	mir-26family
chr18	39081107	39081114	mir-26family
chr18	39093721	39093728	mir-26family
chr18	52547014	52547021	mir-26family
chr18	61826454	61826461	mir-26family
chr18	61826454	61826461	mir-26family
chr18	66879805	66879812	mir-26family
chr18	10665708	10665715	mir-26family
chr18	19406573	19406580	mir-26family
chr18	46652769	46652776	mir-26family
chr18	59967693	59967700	mir-26family
chr19	13945352	13945359	mir-26family
chr19	37753508	37753515	mir-26family
chr19	37753508	37753515	mir-26family
chr19	37753508	37753515	mir-26family
chr19	50342931	50342938	mir-26family
chr19	50342931	50342938	mir-26family
chr19	55463876	55463883	mir-26family
chr19	11433410	11433417	mir-26family
chr19	53154297	53154304	mir-26family
chr19	56183409	56183416	mir-26family
chr19	53958696	53958703	mir-26family
chr19	53958696	53958703	mir-26family
chr19	53958696	53958703	mir-26family
chr19	53958696	53958703	mir-26family
chr19	54820231	54820238	mir-26family
chr20	20239194	20239201	mir-26family
chr20	31038066	31038073	mir-26family
chr20	33812488	33812495	mir-26family
chr20	43323754	43323761	mir-26family
chr20	43323754	43323761	mir-26family
chr20	51813040	51813047	mir-26family
chr20	52014770	52014777	mir-26family
chr20	55959756	55959763	mir-26family
chr20	34740531	34740538	mir-26family
chr20	51266898	51266905	mir-26family
chr21	46716297	46716304	mir-26family
chr21	38560803	38560810	mir-26family
chr21	38473457	38473464	mir-26family
chr22	31371712	31371719	mir-26family
chr22	31371712	31371719	mir-26family
chr22	31374855	31374862	mir-26family
chr22	31371712	31371719	mir-26family
chr22	31371712	31371719	mir-26family
chr22	31371712	31371719	mir-26family
chr22	43678449	43678456	mir-26family
chr22	19437274	19437281	mir-26family
chr22	21477221	21477228	mir-26family
chr22	21822301	21822308	mir-26family
chr22	21822301	21822308	mir-26family
chr22	27117849	27117856	mir-26family
chr22	29422170	29422177	mir-26family
chr22	38084331	38084338	mir-26family
chrX	43084736	43084743	mir-26family
chrX	45628710	45628717	mir-26family
chrX	134087380	134087387	mir-26family
chrX	151889284	151889291	mir-26family
chrX	41092909	41092916	mir-26family
chrX	103172187	103172194	mir-26family
chrY	22631821	22631828	mir-26family
chrY	27329826	27329833	mir-26family
chrY	20743280	20743287	mir-26family
chrY	20743280	20743287	mir-26family
chrY	7610752	7610759	mir-26family
chr1	320556	320563	mir-27family
chr1	320556	320563	mir-27family
chr1	320556	320563	mir-27family
chr1	323963	323970	mir-27family
chr1	16841751	16841758	mir-27family
chr1	53709566	53709573	mir-27family
chr1	56198493	56198500	mir-27family
chr1	73802862	73802869	mir-27family
chr1	87599855	87599862	mir-27family
chr1	87599855	87599862	mir-27family
chr1	87599855	87599862	mir-27family
chr1	87599855	87599862	mir-27family
chr1	87599855	87599862	mir-27family
chr1	87599855	87599862	mir-27family
chr1	88369613	88369620	mir-27family
chr1	91317493	91317500	mir-27family
chr1	95979920	95979927	mir-27family
chr1	95979920	95979927	mir-27family
chr1	112541415	112541422	mir-27family
chr1	117041725	117041732	mir-27family
chr1	119869911	119869918	mir-27family
chr1	143231543	143231550	mir-27family
chr1	143231543	143231550	mir-27family
chr1	143231543	143231550	mir-27family
chr1	149264034	149264041	mir-27family
chr1	170636738	170636745	mir-27family
chr1	179892320	179892327	mir-27family
chr1	198566912	198566919	mir-27family
chr1	203268371	203268378	mir-27family
chr1	203268647	203268654	mir-27family
chr1	228572045	228572052	mir-27family
chr1	1604001	1604008	mir-27family
chr1	2115313	2115320	mir-27family
chr1	53688988	53688995	mir-27family
chr1	58339843	58339850	mir-27family
chr1	58339843	58339850	mir-27family
chr1	95532616	95532623	mir-27family
chr1	101549027	101549034	mir-27family
chr1	101549027	101549034	mir-27family
chr1	101549027	101549034	mir-27family
chr1	101549027	101549034	mir-27family
chr1	151814474	151814481	mir-27family
chr1	160540857	160540864	mir-27family
chr1	165470711	165470718	mir-27family
chr1	165470711	165470718	mir-27family
chr1	165470711	165470718	mir-27family
chr1	165470711	165470718	mir-27family
chr1	165470711	165470718	mir-27family
chr1	165470711	165470718	mir-27family
chr1	211860579	211860586	mir-27family
chr1	229455300	229455307	mir-27family
chr1	94218712	94218719	mir-27family
chr1	146148818	146148825	mir-27family
chr1	176478039	176478046	mir-27family
chr1	113005641	113005648	mir-27family
chr1	211605745	211605752	mir-27family
chr1	789487	789494	mir-27family
chr1	2482640	2482647	mir-27family
chr1	2482640	2482647	mir-27family
chr1	2482640	2482647	mir-27family
chr2	5870365	5870372	mir-27family
chr2	9247032	9247039	mir-27family
chr2	9256826	9256833	mir-27family
chr2	10162656	10162663	mir-27family
chr2	14369455	14369462	mir-27family
chr2	13863245	13863252	mir-27family
chr2	21911341	21911348	mir-27family
chr2	25451023	25451030	mir-27family
chr2	34935520	34935527	mir-27family
chr2	66555929	66555936	mir-27family
chr2	66555929	66555936	mir-27family
chr2	77900351	77900358	mir-27family
chr2	104688685	104688692	mir-27family
chr2	114740386	114740393	mir-27family
chr2	118598501	118598508	mir-27family
chr2	122552564	122552571	mir-27family
chr2	127786628	127786635	mir-27family
chr2	128155688	128155695	mir-27family
chr2	150714946	150714953	mir-27family
chr2	179267320	179267327	mir-27family
chr2	201691985	201691992	mir-27family
chr2	220579328	220579335	mir-27family
chr2	8817640	8817647	mir-27family
chr2	27564534	27564541	mir-27family
chr2	28954603	28954610	mir-27family
chr2	39851448	39851455	mir-27family
chr2	65258260	65258267	mir-27family
chr2	65258260	65258267	mir-27family
chr2	88874211	88874218	mir-27family
chr2	88927402	88927409	mir-27family
chr2	109293920	109293927	mir-27family
chr2	175638263	175638270	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179278805	179278812	mir-27family
chr2	179484284	179484291	mir-27family
chr2	200337006	200337013	mir-27family
chr2	200337006	200337013	mir-27family
chr2	206624290	206624297	mir-27family
chr2	207471894	207471901	mir-27family
chr2	215887908	215887915	mir-27family
chr2	216301695	216301702	mir-27family
chr2	228087190	228087197	mir-27family
chr2	158984534	158984541	mir-27family
chr2	56612860	56612867	mir-27family
chr3	72221356	72221363	mir-27family
chr3	72221356	72221363	mir-27family
chr3	147805539	147805546	mir-27family
chr3	162949029	162949036	mir-27family
chr3	168626118	168626125	mir-27family
chr3	177671919	177671926	mir-27family
chr3	181723353	181723360	mir-27family
chr3	181725108	181725115	mir-27family
chr3	193723752	193723759	mir-27family
chr3	9437233	9437240	mir-27family
chr3	9437233	9437240	mir-27family
chr3	9437233	9437240	mir-27family
chr3	9437233	9437240	mir-27family
chr3	9437233	9437240	mir-27family
chr3	9437233	9437240	mir-27family
chr3	47420648	47420655	mir-27family
chr3	53893698	53893705	mir-27family
chr3	64551164	64551171	mir-27family
chr3	64551334	64551341	mir-27family
chr3	132592458	132592465	mir-27family
chr3	136473612	136473619	mir-27family
chr3	169672945	169672952	mir-27family
chr3	169672945	169672952	mir-27family
chr3	194873326	194873333	mir-27family
chr3	32278963	32278970	mir-27family
chr3	32279033	32279040	mir-27family
chr3	71623351	71623358	mir-27family
chr3	18888421	18888428	mir-27family
chr4	3634822	3634829	mir-27family
chr4	6206568	6206575	mir-27family
chr4	14140977	14140984	mir-27family
chr4	14140977	14140984	mir-27family
chr4	33975950	33975957	mir-27family
chr4	33975950	33975957	mir-27family
chr4	34123006	34123013	mir-27family
chr4	39640764	39640771	mir-27family
chr4	39640764	39640771	mir-27family
chr4	47843844	47843851	mir-27family
chr4	53557926	53557933	mir-27family
chr4	57330593	57330600	mir-27family
chr4	60041666	60041673	mir-27family
chr4	64009360	64009367	mir-27family
chr4	68283631	68283638	mir-27family
chr4	80589236	80589243	mir-27family
chr4	90040720	90040727	mir-27family
chr4	136013447	136013454	mir-27family
chr4	144903036	144903043	mir-27family
chr4	144903036	144903043	mir-27family
chr4	144903036	144903043	mir-27family
chr4	166683889	166683896	mir-27family
chr4	188336685	188336692	mir-27family
chr4	190860955	190860962	mir-27family
chr4	4544297	4544304	mir-27family
chr4	4544297	4544304	mir-27family
chr4	100082958	100082965	mir-27family
chr4	100196175	100196182	mir-27family
chr4	100196175	100196182	mir-27family
chr4	108814424	108814431	mir-27family
chr4	110335417	110335424	mir-27family
chr4	110335417	110335424	mir-27family
chr4	110335417	110335424	mir-27family
chr4	152061990	152061997	mir-27family
chr4	156272217	156272224	mir-27family
chr4	156282291	156282298	mir-27family
chr4	4479723	4479730	mir-27family
chr4	54602130	54602137	mir-27family
chr4	77558803	77558810	mir-27family
chr4	43347397	43347404	mir-27family
chr5	6022175	6022182	mir-27family
chr5	8462995	8463002	mir-27family
chr5	17354819	17354826	mir-27family
chr5	21324944	21324951	mir-27family
chr5	24882129	24882136	mir-27family
chr5	38153104	38153111	mir-27family
chr5	40053341	40053348	mir-27family
chr5	42188567	42188574	mir-27family
chr5	85144977	85144984	mir-27family
chr5	91740824	91740831	mir-27family
chr5	117945457	117945464	mir-27family
chr5	119669148	119669155	mir-27family
chr5	21624151	21624158	mir-27family
chr5	24612570	24612577	mir-27family
chr5	114524421	114524428	mir-27family
chr5	153822682	153822689	mir-27family
chr5	169849835	169849842	mir-27family
chr5	172384950	172384957	mir-27family
chr5	172571303	172571310	mir-27family
chr5	173600222	173600229	mir-27family
chr5	92746231	92746238	mir-27family
chr5	92746231	92746238	mir-27family
chr6	776350	776357	mir-27family
chr6	905856	905863	mir-27family
chr6	3905199	3905206	mir-27family
chr6	3910953	3910960	mir-27family
chr6	22147753	22147760	mir-27family
chr6	22149052	22149059	mir-27family
chr6	58239320	58239327	mir-27family
chr6	81163876	81163883	mir-27family
chr6	81163876	81163883	mir-27family
chr6	93098486	93098493	mir-27family
chr6	114191899	114191906	mir-27family
chr6	121711084	121711091	mir-27family
chr6	149542191	149542198	mir-27family
chr6	149564989	149564996	mir-27family
chr6	19640763	19640770	mir-27family
chr6	29982622	29982629	mir-27family
chr6	30026170	30026177	mir-27family
chr6	30026170	30026177	mir-27family
chr6	30261789	30261796	mir-27family
chr6	30261789	30261796	mir-27family
chr6	30261789	30261796	mir-27family
chr6	30261789	30261796	mir-27family
chr6	30486549	30486556	mir-27family
chr6	30486675	30486682	mir-27family
chr6	31164303	31164310	mir-27family
chr6	85417255	85417262	mir-27family
chr6	85417255	85417262	mir-27family
chr6	85417255	85417262	mir-27family
chr6	114225787	114225794	mir-27family
chr6	128404951	128404958	mir-27family
chr6	139465440	139465447	mir-27family
chr6	149564989	149564996	mir-27family
chr6	82236965	82236972	mir-27family
chr7	154514	154521	mir-27family
chr7	6695585	6695592	mir-27family
chr7	130121800	130121807	mir-27family
chr7	142197682	142197689	mir-27family
chr7	149770726	149770733	mir-27family
chr7	149770726	149770733	mir-27family
chr7	3682637	3682644	mir-27family
chr7	15719548	15719555	mir-27family
chr7	39023929	39023936	mir-27family
chr7	87848257	87848264	mir-27family
chr7	96641282	96641289	mir-27family
chr7	96641282	96641289	mir-27family
chr7	104946817	104946824	mir-27family
chr7	116712722	116712729	mir-27family
chr7	116712722	116712729	mir-27family
chr7	116712722	116712729	mir-27family
chr7	126061139	126061146	mir-27family
chr7	131951076	131951083	mir-27family
chr7	23143030	23143037	mir-27family
chr7	26519492	26519499	mir-27family
chr7	43087631	43087638	mir-27family
chr7	44079698	44079705	mir-27family
chr7	44079698	44079705	mir-27family
chr7	150144856	150144863	mir-27family
chr7	131009149	131009156	mir-27family
chr7	131009149	131009156	mir-27family
chr7	131009149	131009156	mir-27family
chr7	131009149	131009156	mir-27family
chr7	131009149	131009156	mir-27family
chr8	327427	327434	mir-27family
chr8	6505953	6505960	mir-27family
chr8	7818868	7818875	mir-27family
chr8	9757638	9757645	mir-27family
chr8	9757638	9757645	mir-27family
chr8	9757638	9757645	mir-27family
chr8	16461942	16461949	mir-27family
chr8	29810854	29810861	mir-27family
chr8	41297382	41297389	mir-27family
chr8	58896461	58896468	mir-27family
chr8	79750945	79750952	mir-27family
chr8	81449098	81449105	mir-27family
chr8	81949263	81949270	mir-27family
chr8	93691728	93691735	mir-27family
chr8	96537098	96537105	mir-27family
chr8	101441228	101441235	mir-27family
chr8	101441228	101441235	mir-27family
chr8	104493498	104493505	mir-27family
chr8	109598925	109598932	mir-27family
chr8	126934718	126934725	mir-27family
chr8	126934718	126934725	mir-27family
chr8	130694255	130694262	mir-27family
chr8	6505953	6505960	mir-27family
chr8	10703920	10703927	mir-27family
chr8	11979609	11979616	mir-27family
chr8	18858209	18858216	mir-27family
chr8	81396874	81396881	mir-27family
chr8	92030741	92030748	mir-27family
chr8	110328082	110328089	mir-27family
chr8	117888734	117888741	mir-27family
chr8	12225861	12225868	mir-27family
chr9	8860395	8860402	mir-27family
chr9	46274639	46274646	mir-27family
chr9	46274639	46274646	mir-27family
chr9	78203224	78203231	mir-27family
chr9	85020964	85020971	mir-27family
chr9	89616146	89616153	mir-27family
chr9	92803748	92803755	mir-27family
chr9	102348783	102348790	mir-27family
chr9	109883961	109883968	mir-27family
chr9	119049651	119049658	mir-27family
chr9	126255011	126255018	mir-27family
chr9	130871231	130871238	mir-27family
chr9	94920685	94920692	mir-27family
chr9	94920685	94920692	mir-27family
chr9	136126539	136126546	mir-27family
chr10	9014972	9014979	mir-27family
chr10	10105346	10105353	mir-27family
chr10	30944474	30944481	mir-27family
chr10	43201608	43201615	mir-27family
chr10	67375543	67375550	mir-27family
chr10	80011160	80011167	mir-27family
chr10	80455833	80455840	mir-27family
chr10	80763313	80763320	mir-27family
chr10	87209793	87209800	mir-27family
chr10	91715637	91715644	mir-27family
chr10	92222697	92222704	mir-27family
chr10	106086735	106086742	mir-27family
chr10	109802967	109802974	mir-27family
chr10	109802967	109802974	mir-27family
chr10	109802967	109802974	mir-27family
chr10	116535793	116535800	mir-27family
chr10	79133582	79133589	mir-27family
chr10	128798953	128798960	mir-27family
chr10	128798953	128798960	mir-27family
chr10	45644239	45644246	mir-27family
chr11	7901288	7901295	mir-27family
chr11	12559972	12559979	mir-27family
chr11	13002046	13002053	mir-27family
chr11	13002046	13002053	mir-27family
chr11	13002046	13002053	mir-27family
chr11	13002046	13002053	mir-27family
chr11	13022741	13022748	mir-27family
chr11	13869436	13869443	mir-27family
chr11	35679876	35679883	mir-27family
chr11	45765611	45765618	mir-27family
chr11	61307101	61307108	mir-27family
chr11	65192994	65193001	mir-27family
chr11	74208471	74208478	mir-27family
chr11	94371214	94371221	mir-27family
chr11	112666245	112666252	mir-27family
chr11	115471023	115471030	mir-27family
chr11	126814323	126814330	mir-27family
chr11	126814323	126814330	mir-27family
chr11	2648475	2648482	mir-27family
chr11	3051864	3051871	mir-27family
chr11	3062348	3062355	mir-27family
chr11	8702309	8702316	mir-27family
chr11	19528046	19528053	mir-27family
chr11	20000374	20000381	mir-27family
chr11	70052659	70052666	mir-27family
chr11	73107082	73107089	mir-27family
chr11	114234167	114234174	mir-27family
chr11	120740035	120740042	mir-27family
chr11	124676018	124676025	mir-27family
chr11	70167379	70167386	mir-27family
chr12	6266770	6266777	mir-27family
chr12	9549614	9549621	mir-27family
chr12	65999935	65999942	mir-27family
chr12	65999935	65999942	mir-27family
