chr	start	end	miRNA
chr8	10981019	10981025	mir-23family
chr8	10981873	10981879	mir-23family
chr8	26298713	26298719	mir-23family
chr8	28277482	28277488	mir-23family
chr8	95963423	95963429	mir-23family
chr8	95963423	95963429	mir-23family
chr8	106688131	106688137	mir-23family
chr8	123827713	123827719	mir-23family
chr8	134241390	134241396	mir-23family
chr8	24808648	24808654	mir-23family
chr8	143744103	143744109	mir-23family
chr8	12245314	12245320	mir-23family
chr8	129021929	129021935	mir-23family
chr8	129021929	129021935	mir-23family
chr8	129418184	129418190	mir-23family
chr8	23221317	23221323	mir-23family
chr9	13487137	13487143	mir-23family
chr9	19926623	19926629	mir-23family
chr9	19927788	19927794	mir-23family
chr9	27262740	27262746	mir-23family
chr9	27843611	27843617	mir-23family
chr9	35911429	35911435	mir-23family
chr9	38851448	38851454	mir-23family
chr9	40704643	40704649	mir-23family
chr9	41277845	41277851	mir-23family
chr9	41277884	41277890	mir-23family
chr9	44261006	44261012	mir-23family
chr9	44261548	44261554	mir-23family
chr9	45001954	45001960	mir-23family
chr9	45212036	45212042	mir-23family
chr9	46661416	46661422	mir-23family
chr9	46686036	46686042	mir-23family
chr9	46702988	46702994	mir-23family
chr9	46703531	46703537	mir-23family
chr9	65880985	65880991	mir-23family
chr9	66742367	66742373	mir-23family
chr9	66742367	66742373	mir-23family
chr9	67018626	67018632	mir-23family
chr9	67018626	67018632	mir-23family
chr9	67018626	67018632	mir-23family
chr9	67018626	67018632	mir-23family
chr9	67580259	67580265	mir-23family
chr9	78203287	78203293	mir-23family
chr9	81753842	81753848	mir-23family
chr9	83484894	83484900	mir-23family
chr9	84545214	84545220	mir-23family
chr9	84545292	84545298	mir-23family
chr9	89615916	89615922	mir-23family
chr9	93759393	93759399	mir-23family
chr9	100505838	100505844	mir-23family
chr9	102136595	102136601	mir-23family
chr9	102133934	102133940	mir-23family
chr9	102138708	102138714	mir-23family
chr9	106846276	106846282	mir-23family
chr9	115761269	115761275	mir-23family
chr9	115881991	115881997	mir-23family
chr9	115881991	115881997	mir-23family
chr9	120224719	120224725	mir-23family
chr9	120417978	120417984	mir-23family
chr9	120637260	120637266	mir-23family
chr9	129034183	129034189	mir-23family
chr9	129278814	129278820	mir-23family
chr9	132047806	132047812	mir-23family
chr9	132243801	132243807	mir-23family
chr9	2635466	2635472	mir-23family
chr9	3901054	3901060	mir-23family
chr9	4305660	4305666	mir-23family
chr9	12814329	12814335	mir-23family
chr9	21860321	21860327	mir-23family
chr9	22032719	22032725	mir-23family
chr9	22032719	22032725	mir-23family
chr9	22032719	22032725	mir-23family
chr9	34678101	34678107	mir-23family
chr9	34681014	34681020	mir-23family
chr9	71012788	71012794	mir-23family
chr9	72809374	72809380	mir-23family
chr9	73323019	73323025	mir-23family
chr9	73341012	73341018	mir-23family
chr9	79400337	79400343	mir-23family
chr9	86452596	86452602	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	86473996	86474002	mir-23family
chr9	101611539	101611545	mir-23family
chr9	114336591	114336597	mir-23family
chr9	116332474	116332480	mir-23family
chr9	119306021	119306027	mir-23family
chr9	119309595	119309601	mir-23family
chr9	119344384	119344390	mir-23family
chr9	123612683	123612689	mir-23family
chr9	123615633	123615639	mir-23family
chr9	132337693	132337699	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134034792	134034798	mir-23family
chr9	134034813	134034819	mir-23family
chr9	134066090	134066096	mir-23family
chr9	138355548	138355554	mir-23family
chr9	139621390	139621396	mir-23family
chr9	4071263	4071269	mir-23family
chr9	127705015	127705021	mir-23family
chr9	100092910	100092916	mir-23family
chr9	100092910	100092916	mir-23family
chr9	100092910	100092916	mir-23family
chr9	100092910	100092916	mir-23family
chr10	3876244	3876250	mir-23family
chr10	4693267	4693273	mir-23family
chr10	4699856	4699862	mir-23family
chr10	4699856	4699862	mir-23family
chr10	4703912	4703918	mir-23family
chr10	8343428	8343434	mir-23family
chr10	16325752	16325758	mir-23family
chr10	16325752	16325758	mir-23family
chr10	22509107	22509113	mir-23family
chr10	22546930	22546936	mir-23family
chr10	22621471	22621477	mir-23family
chr10	26867872	26867878	mir-23family
chr10	26934201	26934207	mir-23family
chr10	29080710	29080716	mir-23family
chr10	29080770	29080776	mir-23family
chr10	43199743	43199749	mir-23family
chr10	43246967	43246973	mir-23family
chr10	44126486	44126492	mir-23family
chr10	47097890	47097896	mir-23family
chr10	47151644	47151650	mir-23family
chr10	47656590	47656596	mir-23family
chr10	67388577	67388583	mir-23family
chr10	67441970	67441976	mir-23family
chr10	67442193	67442199	mir-23family
chr10	67458034	67458040	mir-23family
chr10	72698918	72698924	mir-23family
chr10	72698918	72698924	mir-23family
chr10	77121206	77121212	mir-23family
chr10	82094019	82094025	mir-23family
chr10	89114579	89114585	mir-23family
chr10	91600510	91600516	mir-23family
chr10	91600510	91600516	mir-23family
chr10	92262671	92262677	mir-23family
chr10	107943605	107943611	mir-23family
chr10	109517649	109517655	mir-23family
chr10	129732556	129732562	mir-23family
chr10	134774878	134774884	mir-23family
chr10	5558571	5558577	mir-23family
chr10	5785908	5785914	mir-23family
chr10	29710136	29710142	mir-23family
chr10	29710136	29710142	mir-23family
chr10	50680844	50680850	mir-23family
chr10	72625561	72625567	mir-23family
chr10	75143220	75143226	mir-23family
chr10	78663556	78663562	mir-23family
chr10	78739391	78739397	mir-23family
chr10	79689386	79689392	mir-23family
chr10	79689434	79689440	mir-23family
chr10	81806803	81806809	mir-23family
chr10	89005030	89005036	mir-23family
chr10	89094167	89094173	mir-23family
chr10	91051848	91051854	mir-23family
chr10	91051848	91051854	mir-23family
chr10	91405120	91405126	mir-23family
chr10	98753140	98753146	mir-23family
chr10	103578927	103578933	mir-23family
chr10	115479059	115479065	mir-23family
chr10	119813902	119813908	mir-23family
chr10	122521640	122521646	mir-23family
chr10	122521640	122521646	mir-23family
chr10	128799237	128799243	mir-23family
chr10	128799237	128799243	mir-23family
chr10	128799237	128799243	mir-23family
chr10	49363368	49363374	mir-23family
chr10	77402487	77402493	mir-23family
chr10	43127346	43127352	mir-23family
chr10	47233536	47233542	mir-23family
chr10	47233536	47233542	mir-23family
chr10	75480301	75480307	mir-23family
chr10	75480301	75480307	mir-23family
chr10	75459022	75459028	mir-23family
chr10	75480301	75480307	mir-23family
chr10	97916144	97916150	mir-23family
chr10	97916219	97916225	mir-23family
chr10	97916703	97916709	mir-23family
chr10	97922155	97922161	mir-23family
chr10	97916144	97916150	mir-23family
chr10	97916219	97916225	mir-23family
chr10	97916703	97916709	mir-23family
chr10	97922155	97922161	mir-23family
chr10	97916144	97916150	mir-23family
chr10	97916219	97916225	mir-23family
chr10	97916703	97916709	mir-23family
chr10	18527442	18527448	mir-23family
chr11	8199563	8199569	mir-23family
chr11	15726781	15726787	mir-23family
chr11	19733420	19733426	mir-23family
chr11	29644391	29644397	mir-23family
chr11	35679776	35679782	mir-23family
chr11	45757265	45757271	mir-23family
chr11	56643364	56643370	mir-23family
chr11	56643364	56643370	mir-23family
chr11	58901698	58901704	mir-23family
chr11	60395830	60395836	mir-23family
chr11	60395830	60395836	mir-23family
chr11	64269960	64269966	mir-23family
chr11	65199740	65199746	mir-23family
chr11	65207226	65207232	mir-23family
chr11	65207313	65207319	mir-23family
chr11	65212815	65212821	mir-23family
chr11	65267738	65267744	mir-23family
chr11	65267738	65267744	mir-23family
chr11	67673613	67673619	mir-23family
chr11	68641961	68641967	mir-23family
chr11	74035181	74035187	mir-23family
chr11	78808773	78808779	mir-23family
chr11	78808773	78808779	mir-23family
chr11	80473470	80473476	mir-23family
chr11	89487767	89487773	mir-23family
chr11	94371907	94371913	mir-23family
chr11	97762262	97762268	mir-23family
chr11	104316652	104316658	mir-23family
chr11	107183570	107183576	mir-23family
chr11	112405440	112405446	mir-23family
chr11	123330424	123330430	mir-23family
chr11	126790302	126790308	mir-23family
chr11	126790377	126790383	mir-23family
chr11	130739521	130739527	mir-23family
chr11	131059418	131059424	mir-23family
chr11	131220378	131220384	mir-23family
chr11	2631781	2631787	mir-23family
chr11	2644978	2644984	mir-23family
chr11	2648151	2648157	mir-23family
chr11	2651371	2651377	mir-23family
chr11	3051235	3051241	mir-23family
chr11	8702277	8702283	mir-23family
chr11	10186584	10186590	mir-23family
chr11	12845158	12845164	mir-23family
chr11	19532889	19532895	mir-23family
chr11	27719373	27719379	mir-23family
chr11	27719373	27719379	mir-23family
chr11	27719373	27719379	mir-23family
chr11	32458534	32458540	mir-23family
chr11	32475542	32475548	mir-23family
chr11	43852042	43852048	mir-23family
chr11	66242112	66242118	mir-23family
chr11	70204647	70204653	mir-23family
chr11	70219934	70219940	mir-23family
chr11	70479670	70479676	mir-23family
chr11	71727596	71727602	mir-23family
chr11	72013193	72013199	mir-23family
chr11	72074534	72074540	mir-23family
chr11	73677238	73677244	mir-23family
chr11	76374385	76374391	mir-23family
chr11	77561717	77561723	mir-23family
chr11	77580793	77580799	mir-23family
chr11	83362860	83362866	mir-23family
chr11	87848972	87848978	mir-23family
chr11	88238420	88238426	mir-23family
chr11	88240000	88240006	mir-23family
chr11	102332647	102332653	mir-23family
chr11	114232800	114232806	mir-23family
chr11	118575525	118575531	mir-23family
chr11	8083640	8083646	mir-23family
chr11	8083640	8083646	mir-23family
chr11	75625279	75625285	mir-23family
chr11	5364233	5364239	mir-23family
chr11	14280913	14280919	mir-23family
chr11	14280913	14280919	mir-23family
chr11	43416996	43417002	mir-23family
chr11	112231292	112231298	mir-23family
chr12	4810175	4810181	mir-23family
chr12	4915811	4915817	mir-23family
chr12	7074455	7074461	mir-23family
chr12	9521493	9521499	mir-23family
chr12	10104530	10104536	mir-23family
chr12	17662358	17662364	mir-23family
chr12	23326516	23326522	mir-23family
chr12	23326970	23326976	mir-23family
chr12	24380427	24380433	mir-23family
chr12	25987086	25987092	mir-23family
chr12	27301348	27301354	mir-23family
chr12	27701986	27701992	mir-23family
chr12	30447708	30447714	mir-23family
chr12	33558297	33558303	mir-23family
chr12	44116313	44116319	mir-23family
chr12	46849868	46849874	mir-23family
chr12	52452336	52452342	mir-23family
chr12	52617340	52617346	mir-23family
chr12	54538908	54538914	mir-23family
chr12	55078888	55078894	mir-23family
chr12	55407923	55407929	mir-23family
chr12	58280252	58280258	mir-23family
chr12	58963096	58963102	mir-23family
chr12	65314661	65314667	mir-23family
chr12	67960103	67960109	mir-23family
chr12	68103843	68103849	mir-23family
chr12	70615575	70615581	mir-23family
chr12	73601777	73601783	mir-23family
chr12	81692067	81692073	mir-23family
chr12	90105047	90105053	mir-23family
chr12	90674692	90674698	mir-23family
chr12	92878578	92878584	mir-23family
chr12	92879762	92879768	mir-23family
chr12	92880817	92880823	mir-23family
chr12	92885179	92885185	mir-23family
chr12	94885463	94885469	mir-23family
chr12	103205728	103205734	mir-23family
chr12	106137335	106137341	mir-23family
chr12	109172329	109172335	mir-23family
chr12	111374408	111374414	mir-23family
chr12	111374408	111374414	mir-23family
chr12	111374408	111374414	mir-23family
chr12	114551176	114551182	mir-23family
chr12	114551176	114551182	mir-23family
chr12	115206519	115206525	mir-23family
chr12	115517449	115517455	mir-23family
chr12	116237630	116237636	mir-23family
chr12	122445562	122445568	mir-23family
chr12	126448237	126448243	mir-23family
chr12	126470192	126470198	mir-23family
chr12	126845043	126845049	mir-23family
chr12	127516454	127516460	mir-23family
chr12	127516454	127516460	mir-23family
chr12	127516454	127516460	mir-23family
chr12	128418893	128418899	mir-23family
chr12	130338091	130338097	mir-23family
chr12	132147371	132147377	mir-23family
chr12	132149002	132149008	mir-23family
chr12	2031984	2031990	mir-23family
chr12	2786128	2786134	mir-23family
chr12	8340396	8340402	mir-23family
chr12	8340396	8340402	mir-23family
chr12	13101415	13101421	mir-23family
chr12	26278310	26278316	mir-23family
chr12	26278310	26278316	mir-23family
chr12	27131880	27131886	mir-23family
chr12	27857699	27857705	mir-23family
chr12	27857315	27857321	mir-23family
chr12	53436769	53436775	mir-23family
chr12	53436769	53436775	mir-23family
chr12	68407317	68407323	mir-23family
chr12	69747955	69747961	mir-23family
chr12	75654400	75654406	mir-23family
chr12	81519599	81519605	mir-23family
chr12	92582567	92582573	mir-23family
chr12	98906833	98906839	mir-23family
chr12	98906850	98906856	mir-23family
chr12	98908075	98908081	mir-23family
chr12	102468255	102468261	mir-23family
chr12	104157128	104157134	mir-23family
chr12	104215761	104215767	mir-23family
chr12	117424139	117424145	mir-23family
chr12	2129382	2129388	mir-23family
chr12	65678828	65678834	mir-23family
chr12	99498352	99498358	mir-23family
chr12	108132914	108132920	mir-23family
chr12	108132931	108132937	mir-23family
chr12	73509836	73509842	mir-23family
chr12	73509836	73509842	mir-23family
chr12	116972405	116972411	mir-23family
chr12	116972959	116972965	mir-23family
chr12	122506502	122506508	mir-23family
chr12	72648823	72648829	mir-23family
chr13	19184541	19184547	mir-23family
chr13	30596264	30596270	mir-23family
chr13	30890684	30890690	mir-23family
chr13	35120128	35120134	mir-23family
chr13	35500707	35500713	mir-23family
chr13	44604258	44604264	mir-23family
chr13	47032688	47032694	mir-23family
chr13	51657618	51657624	mir-23family
chr13	58789761	58789767	mir-23family
chr13	62578492	62578498	mir-23family
chr13	75130409	75130415	mir-23family
chr13	75130409	75130415	mir-23family
chr13	76508158	76508164	mir-23family
chr13	78407962	78407968	mir-23family
chr13	86107291	86107297	mir-23family
chr13	87588964	87588970	mir-23family
chr13	88097150	88097156	mir-23family
chr13	88460608	88460614	mir-23family
chr13	90201294	90201300	mir-23family
chr13	95612834	95612840	mir-23family
chr13	96326254	96326260	mir-23family
chr13	97593652	97593658	mir-23family
chr13	102945646	102945652	mir-23family
chr13	102945646	102945652	mir-23family
chr13	104077617	104077623	mir-23family
chr13	106414354	106414360	mir-23family
chr13	107029814	107029820	mir-23family
chr13	107324027	107324033	mir-23family
chr13	109939895	109939901	mir-23family
chr13	109939934	109939940	mir-23family
chr13	111462838	111462844	mir-23family
chr13	112762259	112762265	mir-23family
chr13	113619390	113619396	mir-23family
chr13	20755898	20755904	mir-23family
chr13	28408094	28408100	mir-23family
chr13	30059431	30059437	mir-23family
chr13	30059431	30059437	mir-23family
chr13	31490850	31490856	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	33854081	33854087	mir-23family
chr13	51450879	51450885	mir-23family
chr13	52124274	52124280	mir-23family
chr13	67576120	67576126	mir-23family
chr13	75951416	75951422	mir-23family
chr13	79156714	79156720	mir-23family
chr13	79189916	79189922	mir-23family
chr13	79189916	79189922	mir-23family
chr13	79189916	79189922	mir-23family
chr13	79980786	79980792	mir-23family
chr13	99230802	99230808	mir-23family
chr13	100343174	100343180	mir-23family
chr13	113399795	113399801	mir-23family
chr13	25168476	25168482	mir-23family
chr13	25168476	25168482	mir-23family
